"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"hs_pm25abs_yr_hs_h_Log";"hs_bmi_c_cat";0,000154688532314652;1e-12;4,33460687693667e-05;0,075290771420699;0,075290771420699;0,0788660028373346;0,0646611171990742;-0,0462155807147735;0,19394135188779;-0,0462155807147735;0,19394135188779;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,91;0,09;0
"hs_fdensity300_h_Log";"hs_bmi_c_cat";0,000154688532314652;1e-12;-7,08065611825493e-05;-0,0742491927190325;-0,0742491927190325;-0,064536020146725;0,0695412165832047;-0,213151012181836;0,047450816999963;-0,213151012181836;0,047450816999963;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,13;0,87;0
"hs_accesslines300_s_dic0";"hs_bmi_c_cat";0,000154688532314652;1e-12;1,3428452127724e-06;0,171883148332347;0,171883148332347;0,167195450908131;0,171731944618037;-0,180469230064564;0,458970549420985;-0,180469230064564;0,458970549420985;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,85;0,15;0
"hs_accesspoints300_s_Log";"hs_bmi_c_cat";0,000154688532314652;1e-12;-5,89096707859705e-05;-0,211445051962435;-0,211445051962435;-0,201588287065276;0,0709267441655093;-0,360172273752701;-0,0947923024839953;-0,360172273752701;-0,0947923024839953;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_fdensity300_s_Log";"hs_bmi_c_cat";0,000154688532314652;1e-12;-3,90712771800918e-05;-0,0827256431499009;-0,0827256431499009;-0,0864812272201997;0,0688454675046633;-0,218062486763003;0,0436160982181953;-0,218062486763003;0,0436160982181953;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"hs_landuseshan300_s_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;-3,62748095671272e-05;-0,0778393359133777;-0,0778393359133777;-0,0851188140213827;0,0679660645375388;-0,196733094437156;0,0763745974305255;-0,196733094437156;0,0763745974305255;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,13;0,87;0
"hs_popdens_s_Sqrt";"hs_bmi_c_cat";0,000154688532314652;1e-12;-3,91007622529196e-06;-0,0857780709933181;-0,0857780709933181;-0,0856295765985731;0,0632668392625076;-0,220499804382789;0,0301190728921;-0,220499804382789;0,0301190728921;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"h_Benzene_Log";"hs_bmi_c_cat";0,000154688532314652;1e-12;3,78176976934017e-05;0,0670731659037902;0,0670731659037902;0,0664700800731718;0,0568008523793282;-0,0374247961229856;0,172668459142347;-0,0374247961229856;0,172668459142347;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,85;0,15;0
"h_PM_Log";"hs_bmi_c_cat";0,000154688532314652;1e-12;0,000203860374555177;0,113325337058003;0,113325337058003;0,111515997325317;0,06138274849427;0,00446892419661772;0,22843999125461;0,00446892419661772;0,22843999125461;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,97;0,03;0
"hs_KIDMED_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;4,81727617695105e-05;0,137678327895151;0,137678327895151;0,135266085501528;0,0652149956474778;0,0168934392044205;0,266933369744844;0,0168934392044205;0,266933369744844;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_mvpa_prd_alt_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;-3,38477987900526e-05;-0,0999854447563697;-0,0999854447563697;-0,0946147844865135;0,0660813305926038;-0,239691802563982;0,0138734914399077;-0,239691802563982;0,0138734914399077;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"hs_dif_hours_total_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;-0,000127838896628781;-0,102766415862684;-0,102766415862684;-0,0953326856926606;0,0570313160393664;-0,21038429866765;-0,00673245807941195;-0,21038429866765;-0,00673245807941195;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_co_c_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-6,84882027202599e-05;-0,0999199126174038;-0,0999199126174038;-0,101399837688887;0,0624904794875846;-0,213495993275085;0,00225398163451218;-0,213495993275085;0,00225398163451218;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"hs_cs_c_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;0,000168200882886129;0,253428108172155;0,253428108172155;0,252546514571842;0,0685147916313081;0,138483629546303;0,381563044561719;0,138483629546303;0,381563044561719;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_cu_c_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;0,000177441773342166;0,244192029103502;0,244192029103502;0,242424800755645;0,0626703070533698;0,143928120145226;0,367113572690956;0,143928120145226;0,367113572690956;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_mo_c_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-0,000157649941957017;-0,0897989477769648;-0,0897989477769648;-0,0895220915093384;0,0496316085412216;-0,171830784655092;0,00655790159666586;-0,171830784655092;0,00655790159666586;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"hs_pb_c_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-0,000101276782673011;-0,0511058330594075;-0,0511058330594075;-0,0446771752675699;0,0577603507489621;-0,161156278838205;0,0426850021178449;-0,161156278838205;0,0426850021178449;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,19;0,81;0
"hs_hum_mt_hs_h_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;2,33079813703316e-05;0,263662134530118;0,263662134530118;0,268943669323733;0,0723513798779841;0,117756097574068;0,372937329130601;0,117756097574068;0,372937329130601;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_tm_dy_hs_h_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;-7,44191880858456e-05;-0,082499380225461;-0,082499380225461;-0,0784204506717398;0,0715132446236919;-0,230163653521092;0,0598094217510444;-0,230163653521092;0,0598094217510444;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"hs_uvdvf_dy_hs_h_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;-4,09399225530641e-05;-0,0452996448837273;-0,0452996448837273;-0,0483675359274626;0,0554434103169245;-0,141443880146236;0,078831055070022;-0,141443880146236;0,078831055070022;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,18;0,82;0
"hs_dde_cadj_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-0,000430942574244082;-0,247139819177786;-0,247139819177786;-0,240646794153762;0,0830819053518499;-0,412468953283625;-0,096740427069851;-0,412468953283625;-0,096740427069851;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_hcb_cadj_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-0,000351587408147388;-0,356399472617806;-0,356399472617806;-0,285518836716069;0,180879324369173;-0,678681400720377;-0,114612475123013;-0,678681400720377;-0,114612475123013;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pcb153_cadj_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-0,000398487089274094;-0,160797275263292;-0,160797275263292;-0,150872440029774;0,0583218494125469;-0,271640423617182;-0,0644671169436495;-0,271640423617182;-0,0644671169436495;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pcb170_cadj_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-0,000472530169495945;-0,246665882915812;-0,246665882915812;-0,246378674167284;0,0771733630036447;-0,406274828579785;-0,114788077313265;-0,406274828579785;-0,114788077313265;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pcb180_cadj_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-0,000327108046418404;-0,105408545027589;-0,105408545027589;-0,105364193658217;0,0731253737492854;-0,249736718302501;0,0350172361738945;-0,249736718302501;0,0350172361738945;100;1;0,9;TRUE;0,93;0,8;TRUE;TRUE;0,07;0,93;0
"hs_sumPCBs5_cadj_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-0,000458799936068038;-0,20295740326924;-0,20295740326924;-0,201475702307609;0,0608339255866449;-0,331084070103953;-0,101621894638984;-0,331084070103953;-0,101621894638984;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pfoa_c_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-0,000225492936800547;-0,0729908126194104;-0,0729908126194104;-0,0715546750921171;0,0618281237355423;-0,182148852252366;0,040779132826342;-0,182148852252366;0,040779132826342;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"hs_trafload_h_pow1over3";"hs_bmi_c_cat";0,000154688532314652;1e-12;-2,12628914498445e-06;-0,0703537929130428;-0,0703537929130428;-0,0602516054215551;0,0618373900907283;-0,175482220316578;0,0354793036454089;-0,175482220316578;0,0354793036454089;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,13;0,87;0
"FAS_cat_None_Low";"hs_bmi_c_cat";0,000154688532314652;1e-12;-4,20095585814626e-06;-0,526178171826382;-0,526178171826382;-0,53508622695298;0,188841366584421;-0,838045382688929;-0,154382716242437;-0,838045382688929;-0,154382716242437;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"FAS_cat_None_Middle";"hs_bmi_c_cat";0,000154688532314652;1e-12;-5,37562487987905e-05;-0,210758771145641;-0,210758771145641;-0,22828019642238;0,142935232395357;-0,489320768845606;0,0657688447050247;-0,489320768845606;0,0657688447050247;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"hs_globalexp2_None_no exposure";"hs_bmi_c_cat";0,000154688532314652;1e-12;-1,82211887544241e-05;-0,176667040234309;-0,176667040234309;-0,183615968342954;0,0993630045609995;-0,381937148028119;0,00233214924407889;-0,381937148028119;0,00233214924407889;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
