"scenario";"exposure";"outcome";"original_beta";"n_loco_fits";"n_selected";"selection_frequency";"n_positive";"n_negative";"dominant_direction";"dominant_sign_consistency";"original_sign_consistency"
"Combined";"h_ndvi100_preg_None";"hs_bmi_c_cat";-0,0138032178537978;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_dde_madj_Log2";"hs_bmi_c_cat";0,0381906259992616;6;6;1;6;0;"Positive";1;1
"Combined";"hs_ddt_madj_Log2";"hs_bmi_c_cat";0;6;4;0,666666666666667;0;4;"Negative";1;NA
"Combined";"hs_hcb_madj_Log2";"hs_bmi_c_cat";-0,0045460282539485;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_pcb118_madj_Log2";"hs_bmi_c_cat";0,0130744304696351;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Combined";"hs_pcb138_madj_Log2";"hs_bmi_c_cat";-0,0139591907335559;6;6;1;3;3;"Tie";0,5;0,5
"Combined";"hs_pcb153_madj_Log2";"hs_bmi_c_cat";0;6;6;1;5;1;"Positive";0,833333333333333;NA
"Combined";"hs_pcb170_madj_Log2";"hs_bmi_c_cat";-0,0346672545662224;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pcb180_madj_Log2";"hs_bmi_c_cat";0,00234853636822113;6;4;0,666666666666667;1;3;"Negative";0,75;0,25
"Combined";"hs_sumPCBs5_madj_Log2";"hs_bmi_c_cat";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"hs_pfhxs_m_Log2";"hs_bmi_c_cat";-0,0425091656907582;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pfna_m_Log2";"hs_bmi_c_cat";0,0330485236643259;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_pfoa_m_Log2";"hs_bmi_c_cat";0;6;0;0;0;0;"Not selected";NA;NA
"Combined";"hs_pfos_m_Log2";"hs_bmi_c_cat";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"hs_pfunda_m_Log2";"hs_bmi_c_cat";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"e3_asmokcigd_p_None";"hs_bmi_c_cat";-0,00635523710004522;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"h_distinvnear1_preg_Log";"hs_bmi_c_cat";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"h_trafload_preg_pow1over3";"hs_bmi_c_cat";0,0406658834636535;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"h_trafnear_preg_pow1over3";"hs_bmi_c_cat";-0,0027243644353508;6;1;0,166666666666667;0;1;"Negative";1;1
"Combined";"h_bro_preg_Log";"hs_bmi_c_cat";0;6;5;0,833333333333333;1;4;"Negative";0,8;NA
"Combined";"h_clf_preg_Log";"hs_bmi_c_cat";-0,00558858680521891;6;3;0,5;0;3;"Negative";1;1
"Combined";"h_thm_preg_Log";"hs_bmi_c_cat";-0,000651218136452283;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"e3_alcpreg_yn_None_1";"hs_bmi_c_cat";-0,0830396119856956;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"h_pamod_t3_None_Often";"hs_bmi_c_cat";-0,141714460919271;6;6;1;0;6;"Negative";1;1
"Combined";"h_pamod_t3_None_Sometimes";"hs_bmi_c_cat";-0,0479546840837778;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"h_pamod_t3_None_Very Often";"hs_bmi_c_cat";-0,0320026807374442;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"h_pavig_t3_None_Low";"hs_bmi_c_cat";-0,356283757071893;6;6;1;0;6;"Negative";1;1
"Combined";"h_pavig_t3_None_Medium";"hs_bmi_c_cat";-0,202842178807232;6;6;1;0;6;"Negative";1;1
"Combined";"hs_no2_dy_hs_h_Log";"hs_bmi_c_cat";-0,0354989723402976;6;6;1;0;6;"Negative";1;1
"Combined";"hs_no2_wk_hs_h_Log";"hs_bmi_c_cat";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"hs_no2_yr_hs_h_Log";"hs_bmi_c_cat";0;6;4;0,666666666666667;4;0;"Positive";1;NA
"Combined";"hs_pm10_dy_hs_h_None";"hs_bmi_c_cat";0,0504432567601114;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pm10_wk_hs_h_None";"hs_bmi_c_cat";-0,0442356347096126;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pm10_yr_hs_h_None";"hs_bmi_c_cat";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_pm25_dy_hs_h_None";"hs_bmi_c_cat";0,0359146107635421;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pm25_wk_hs_h_None";"hs_bmi_c_cat";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_pm25_yr_hs_h_None";"hs_bmi_c_cat";0,00244318023790495;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Combined";"hs_pm25abs_dy_hs_h_Log";"hs_bmi_c_cat";-0,00341481509865782;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"hs_pm25abs_wk_hs_h_Log";"hs_bmi_c_cat";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"hs_pm25abs_yr_hs_h_Log";"hs_bmi_c_cat";0,0295682494408399;6;6;1;6;0;"Positive";1;1
"Combined";"hs_accesslines300_h_dic0";"hs_bmi_c_cat";-0,0176330219139278;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"hs_accesspoints300_h_Log";"hs_bmi_c_cat";-0,0271709749380823;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"hs_builtdens300_h_Sqrt";"hs_bmi_c_cat";0;6;0;0;0;0;"Not selected";NA;NA
"Combined";"hs_connind300_h_Log";"hs_bmi_c_cat";0,020608530672739;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"hs_fdensity300_h_Log";"hs_bmi_c_cat";-0,0155850358734552;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_landuseshan300_h_None";"hs_bmi_c_cat";-0,039638947298649;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_popdens_h_Sqrt";"hs_bmi_c_cat";0;6;5;0,833333333333333;5;0;"Positive";1;NA
"Combined";"hs_walkability_mean_h_None";"hs_bmi_c_cat";0,0106643059482916;6;6;1;3;3;"Tie";0,5;0,5
"Combined";"hs_accesslines300_s_dic0";"hs_bmi_c_cat";0,0397677132927163;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_accesspoints300_s_Log";"hs_bmi_c_cat";-0,109652138833477;6;6;1;0;6;"Negative";1;1
"Combined";"hs_builtdens300_s_Sqrt";"hs_bmi_c_cat";-0,000189283957869653;6;3;0,5;0;3;"Negative";1;1
"Combined";"hs_connind300_s_Log";"hs_bmi_c_cat";-0,0202844583204646;6;4;0,666666666666667;1;3;"Negative";0,75;0,75
"Combined";"hs_fdensity300_s_Log";"hs_bmi_c_cat";0;6;6;1;0;6;"Negative";1;NA
"Combined";"hs_landuseshan300_s_None";"hs_bmi_c_cat";-0,0100256170457571;6;3;0,5;0;3;"Negative";1;1
"Combined";"hs_popdens_s_Sqrt";"hs_bmi_c_cat";0;6;3;0,5;0;3;"Negative";1;NA
"Combined";"h_Absorbance_Log";"hs_bmi_c_cat";0,0142288260345198;6;6;1;6;0;"Positive";1;1
"Combined";"h_Benzene_Log";"hs_bmi_c_cat";0,0279801840872698;6;6;1;6;0;"Positive";1;1
"Combined";"h_NO2_Log";"hs_bmi_c_cat";0,00860224097967867;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"h_PM_Log";"hs_bmi_c_cat";0,059626051962795;6;6;1;6;0;"Positive";1;1
"Combined";"h_TEX_Log";"hs_bmi_c_cat";0,0166846835169678;6;4;0,666666666666667;4;0;"Positive";1;1
"Combined";"hs_KIDMED_None";"hs_bmi_c_cat";0,0595656592166326;6;6;1;6;0;"Positive";1;1
"Combined";"hs_mvpa_prd_alt_None";"hs_bmi_c_cat";-0,0372646850319128;6;6;1;0;6;"Negative";1;1
"Combined";"hs_sd_wk_None";"hs_bmi_c_cat";0,00759237944630841;6;6;1;6;0;"Positive";1;1
"Combined";"hs_dif_hours_total_None";"hs_bmi_c_cat";-0,0938928326598527;6;6;1;0;6;"Negative";1;1
"Combined";"hs_as_c_Log2";"hs_bmi_c_cat";-0,0104100988997138;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_cd_c_Log2";"hs_bmi_c_cat";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"hs_co_c_Log2";"hs_bmi_c_cat";-0,0513882042061723;6;6;1;0;6;"Negative";1;1
"Combined";"hs_cs_c_Log2";"hs_bmi_c_cat";0,170503011926927;6;6;1;6;0;"Positive";1;1
"Combined";"hs_cu_c_Log2";"hs_bmi_c_cat";0,11111191043899;6;6;1;6;0;"Positive";1;1
"Combined";"hs_hg_c_Log2";"hs_bmi_c_cat";-0,0243551640827963;6;6;1;0;6;"Negative";1;1
"Combined";"hs_mn_c_Log2";"hs_bmi_c_cat";0,000628878010272951;6;5;0,833333333333333;2;3;"Negative";0,6;0,4
"Combined";"hs_mo_c_Log2";"hs_bmi_c_cat";-0,0488417457747344;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pb_c_Log2";"hs_bmi_c_cat";-0,0207747700591234;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_hum_mt_hs_h_None";"hs_bmi_c_cat";0,102557984225589;6;6;1;6;0;"Positive";1;1
"Combined";"hs_tm_mt_hs_h_None";"hs_bmi_c_cat";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"hs_uvdvf_mt_hs_h_None";"hs_bmi_c_cat";0;6;3;0,5;3;0;"Positive";1;NA
"Combined";"hs_hum_dy_hs_h_None";"hs_bmi_c_cat";0,00492168575320749;6;4;0,666666666666667;3;1;"Positive";0,75;0,75
"Combined";"hs_hum_wk_hs_h_None";"hs_bmi_c_cat";0,0150029004574899;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Combined";"hs_tm_dy_hs_h_None";"hs_bmi_c_cat";-0,0113225667368327;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"hs_tm_wk_hs_h_None";"hs_bmi_c_cat";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_uvdvf_dy_hs_h_None";"hs_bmi_c_cat";0;6;4;0,666666666666667;0;4;"Negative";1;NA
"Combined";"hs_uvdvf_wk_hs_h_None";"hs_bmi_c_cat";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"hs_ndvi100_h_None";"hs_bmi_c_cat";-0,020270017358956;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"hs_ndvi100_s_None";"hs_bmi_c_cat";-0,00604358467379082;6;6;1;0;6;"Negative";1;1
"Combined";"hs_dde_cadj_Log2";"hs_bmi_c_cat";-0,201923840475639;6;6;1;0;6;"Negative";1;1
"Combined";"hs_ddt_cadj_Log2";"hs_bmi_c_cat";-0,000392714187291995;6;2;0,333333333333333;0;2;"Negative";1;1
"Combined";"hs_hcb_cadj_Log2";"hs_bmi_c_cat";-0,185097728778124;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pcb118_cadj_Log2";"hs_bmi_c_cat";0,0174421611590335;6;4;0,666666666666667;4;0;"Positive";1;1
"Combined";"hs_pcb138_cadj_Log2";"hs_bmi_c_cat";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_pcb153_cadj_Log2";"hs_bmi_c_cat";-0,0762596719519652;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_pcb170_cadj_Log2";"hs_bmi_c_cat";-0,225084807580817;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pcb180_cadj_Log2";"hs_bmi_c_cat";-0,0528903183043922;6;6;1;0;6;"Negative";1;1
"Combined";"hs_sumPCBs5_cadj_Log2";"hs_bmi_c_cat";-0,155354723119054;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pfhxs_c_Log2";"hs_bmi_c_cat";0,00535477514019721;6;5;0,833333333333333;4;1;"Positive";0,8;0,8
"Combined";"hs_pfna_c_Log2";"hs_bmi_c_cat";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"hs_pfoa_c_Log2";"hs_bmi_c_cat";-0,0521800715086893;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pfos_c_Log2";"hs_bmi_c_cat";-0,00780171256179204;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pfunda_c_Log2";"hs_bmi_c_cat";-0,000838195258150926;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_hm_pers_None";"hs_bmi_c_cat";-0,00412849185398353;6;6;1;3;3;"Tie";0,5;0,5
"Combined";"hs_trafload_h_pow1over3";"hs_bmi_c_cat";-0,00628420479354416;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"hs_trafnear_h_pow1over3";"hs_bmi_c_cat";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"FAS_cat_None_Low";"hs_bmi_c_cat";-0,304031044456304;6;6;1;0;6;"Negative";1;1
"Combined";"FAS_cat_None_Middle";"hs_bmi_c_cat";-0,145916597161725;6;6;1;0;6;"Negative";1;1
"Combined";"hs_globalexp2_None_no exposure";"hs_bmi_c_cat";-0,0154353564797076;6;5;0,833333333333333;0;5;"Negative";1;1
